,WC,Analytic,Clout,Authentic,Tone,WPS,Sixltr,Dic,function,pronoun,ppron,i,we,you,shehe,they,ipron,article,prep,auxverb,adverb,conj,negate,verb,adj,posemo,interrog,number,quant,affect,negemo,compare,social,anx,anger,sad,risk,family,friend,female,male,cogproc,insight,cause,discrep,tentat,certain,differ,percept,see,hear,feel,bio,body,health,sexual,ingest,drives,affiliation,achieve,power,reward,money,focuspast,focuspresent,focusfuture,relativ,motion,space,time,work,leisure,home,relig,death,informal,swear,netspeak,assent,nonflu,filler,AllPunc,Period,Comma,Colon,SemiC,QMark,Exclam,Dash,Quote,Apostro,Parenth,OtherP
1671,11,13.54,3.48,85.21,25.77,5.5,18.18,72.73,27.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.18,0.0,0.0,18.18,27.27,0.0,0.0,0.0,0.0,9.09,0.0,0.0,0.0,0.1818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.09,0.0,0.0,0.0,0.0,0.0,9.09,9.09,0.0,9.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.27,0.0,18.18,0.0,0.0,18.18,0.0,0.0,0.0,0.0,0.0,18.18,0.0,18.18,0.0,0.0,0.0,9.09,9.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1672,11,32.58,3.48,85.21,25.77,11.0,27.27,90.91,45.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.09,18.18,0.0,9.09,9.09,18.18,9.09,0.0,0.0,0.0,9.09,0.0,0.0,0.27272727272727300,0.3636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.27,0.0,0.0,0.0,9.09,0.0,27.27,9.09,0.0,9.09,0.0,0.0,0.0,0.0,0.0,0.0,18.18,0.0,18.18,0.0,0.0,0.0,0.0,9.09,0.0,0.0,0.0,0.0,0.0,18.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.18,9.09,9.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1683,33,6.27,99.0,31.94,80.64,33.0,0.0,93.94,63.64,24.24,15.15,0.0,0.0,15.15,0.0,0.0,9.09,0.0,12.12,9.09,6.06,12.12,3.03,6.06,3.03,0.050500000000000000,6.06,0.0,0.0,3.03,0.0,0.0,0.303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.03,0.0,0.0,0.0,0.0,0.0,3.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.12,0.0,12.12,0.0,12.12,0.3333333333333330,0.0,9.09,3.03,15.15,0.0,6.06,12.12,18.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.06,6.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1685,20,8.69,1.0,99.0,96.76,20.0,10.0,75.0,50.0,15.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,10.0,0.0,10.0,10.0,20.0,0.0,0.08333333333333330,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,5.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,15.0,0.0,10.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1686,7,93.26,50.0,13.15,25.77,7.0,14.29,100.0,57.14,14.29,14.29,0.0,0.0,14.29,0.0,0.0,0.0,0.0,28.57,0.0,0.0,0.0,14.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.29,0.0,0.0,0.0,0.0,0.0,14.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.29,0.0,14.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.29,0.0,0.0,0.0,0.0,28.57,0.0,28.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1688,8,1.92,1.0,7.84,25.77,4.0,37.5,75.0,37.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.5,37.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,25.0,0.0,0.0,12.5,12.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,12.5,25.0,0.0,0.0,12.5,0.0,0.0,0.0,0.0,0.0,0.0
1690,7,5.89,1.0,89.63,25.77,7.0,28.57,57.14,42.86,14.29,14.29,14.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.29,0.0,14.29,14.29,0.0,0.0,14.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.57,0.0,14.29,0.0,0.0,0.0,14.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.29,0.0,0.0,0.0,14.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.86,0.0,0.0,0.0,0.0,42.86,0.0,0.0,0.0,0.0,0.0,0.0
1694,12,18.82,79.76,1.79,1.0,12.0,25.0,83.33,50.0,16.67,8.33,0.0,0.0,8.33,0.0,0.0,8.33,8.33,0.0,16.67,0.0,0.0,8.33,25.0,0.0,0.0,0.0,0.0,0.0,8.33,0.29156457822891100,0.0,0.33340000000000000,0.0,0.0,0.0,0.3748874887488750,0.0,0.0,0.0,0.0,16.67,0.0,0.0,8.33,0.0,0.0,8.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.67,8.33,0.0,0.0,0.0,0.0,0.0,16.67,8.33,8.33,8.33,0.0,0.0,8.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.33,0.0,8.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1696,10,25.89,15.86,43.37,99.0,10.0,20.0,90.0,40.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,10.0,0.0,10.0,20.0,0.0,0.0,20.0,0.5,0.0,0.0,10.0,30.0,0.0,0.3000300030003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,10.0,0.0,10.0,0.0,0.0,0.0,0.0,10.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1697,9,18.82,1.0,98.01,25.77,4.5,0.0,88.89,44.44,11.11,11.11,11.11,0.0,0.0,0.0,0.0,0.0,0.0,11.11,11.11,11.11,0.0,11.11,33.33,0.0,0.0,0.0,0.0,11.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.22,0.0,0.0,0.0,11.11,0.0,11.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.22,0.0,11.11,0.0,11.11,0.0,11.11,22.22,0.0,11.11,0.0,0.0,11.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.11,11.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1698,49,12.97,1.3,89.63,4.76,24.5,12.24,85.71,55.1,12.24,2.04,2.04,0.0,0.0,0.0,0.0,10.2,6.12,6.12,14.29,4.08,8.16,10.2,26.53,0.0,0.0,0.0,0.0,0.0,2.04,0.07140357017850890,0.0,0.0816,0.0,0.0,2.04,0.09180918091809180,0.0,0.0,0.0,0.0,16.33,0.0,0.0,2.04,0.0,0.0,14.29,4.08,0.0,2.04,2.04,0.0,0.0,0.0,0.0,0.0,8.16,2.04,4.08,4.08,2.04,0.17953795379538000,4.08,22.45,0.0,14.29,2.04,8.16,4.08,2.04,4.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.08,4.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1699,16,23.1,3.05,99.0,25.77,16.0,12.5,87.5,56.25,18.75,12.5,12.5,0.0,0.0,0.0,0.0,6.25,0.0,12.5,12.5,0.0,6.25,6.25,25.0,0.0,0.0,0.0,6.25,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,6.25,0.0,6.25,0.0,12.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.25,0.0,6.25,0.0,0.0,0.0,0.0,12.5,0.0,18.75,6.25,0.0,12.5,0.0,0.0,6.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.25,6.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1701,13,24.14,1.0,99.0,25.77,13.0,23.08,84.62,61.54,15.38,0.0,0.0,0.0,0.0,0.0,0.0,15.38,7.69,15.38,7.69,0.0,7.69,23.08,7.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30760000000000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.08,0.0,0.0,0.0,0.0,0.0,23.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.69,0.0,7.69,0.0,0.0,0.0,0.0,15.38,0.0,15.38,7.69,7.69,7.69,7.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1702,15,18.82,1.0,98.01,25.77,15.0,13.33,86.67,46.67,6.67,6.67,6.67,0.0,0.0,0.0,0.0,0.0,0.0,6.67,13.33,0.0,6.67,13.33,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,6.67,0.0,0.0,0.0,13.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.33,0.0,13.33,0.0,0.0,0.0,6.67,20.0,0.0,13.33,0.0,0.0,13.33,6.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1703,35,98.95,50.0,26.0,98.56,17.5,5.71,71.43,45.71,5.71,2.86,2.86,0.0,0.0,0.0,0.0,2.86,8.57,20.0,11.43,0.0,0.0,0.0,14.29,5.71,0.09516666666666670,0.0,2.86,0.0,5.71,0.0,0.0,0.0572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.71,2.86,2.86,2.86,0.0,2.86,0.0,2.86,0.0,0.0,2.86,0.0,0.0,0.0,0.0,0.0,11.43,0.0,5.71,5.71,0.0,0.06292629262926290,0.0,8.57,0.0,14.29,2.86,8.57,2.86,2.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.71,2.86,2.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1704,5,1.0,97.69,1.0,99.0,2.5,20.0,100.0,60.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,20.0,0.6666666666666670,0.0,0.0,0.0,40.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,20.0,0.0,0.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1705,26,6.37,1.07,94.81,89.84,8.67,11.54,80.77,50.0,11.54,11.54,11.54,0.0,0.0,0.0,0.0,0.0,0.0,11.54,7.69,7.69,15.38,11.54,15.38,7.69,0.06416666666666670,3.85,3.85,0.0,3.85,0.0,0.23072307230723100,0.15380000000000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.23,0.0,3.85,0.0,3.85,3.85,7.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.54,7.69,3.85,3.85,0.0,0.0,3.85,11.54,3.85,11.54,3.85,0.0,7.69,3.85,0.0,0.0,0.0,0.0,3.85,0.0,3.85,0.0,0.0,0.0,23.08,11.54,0.0,0.0,0.0,11.54,0.0,0.0,0.0,0.0,0.0,0.0
1706,27,56.91,50.0,1.0,99.0,9.0,11.11,100.0,55.56,11.11,7.41,0.0,0.0,7.41,0.0,0.0,3.7,3.7,14.81,3.7,11.11,3.7,7.41,18.52,11.11,0.24683333333333300,0.0,3.7,3.7,14.81,0.0,0.0,0.1482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.22,0.0,0.0,11.11,7.41,3.7,7.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.41,0.0,7.41,0.0,7.41,0.40748074807480700,0.0,14.81,0.0,3.7,0.0,3.7,0.0,7.41,3.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.41,7.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1707,12,81.63,4.8,74.76,25.77,6.0,8.33,58.33,41.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.33,8.33,8.33,0.0,8.33,8.33,16.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.33,0.0,0.0,0.0,0.0,0.0,8.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.67,0.0,16.67,8.33,0.0,8.33,8.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.33,8.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1712,54,41.19,2.1,99.0,25.77,9.0,14.81,79.63,59.26,18.52,12.96,12.96,0.0,0.0,0.0,0.0,5.56,5.56,12.96,11.11,3.7,5.56,3.7,12.96,3.7,0.0,0.0,1.85,0.0,0.0,0.0,0.11101110111011100,0.07400000000000000,0.0,0.0,0.0,0.08325832583258330,0.0,3.7,0.0,3.7,7.41,0.0,0.0,0.0,0.0,0.0,7.41,3.7,1.85,0.0,1.85,0.0,0.0,0.0,0.0,0.0,1.85,0.0,0.0,0.0,0.0,0.0,0.0,12.96,0.0,18.52,5.56,5.56,7.41,3.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.22,22.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1715,51,78.71,42.23,1.0,98.87,10.2,23.53,80.39,49.02,7.84,1.96,1.96,0.0,0.0,0.0,0.0,5.88,7.84,13.73,9.8,5.88,3.92,3.92,11.76,7.84,0.098,0.0,0.0,1.96,5.88,0.0,0.05880588058805880,0.0784,0.0,0.0,0.0,0.08820882088208820,0.0,0.0,0.0,0.0,9.8,0.0,1.96,0.0,3.92,3.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.76,3.92,1.96,3.92,1.96,0.1724972497249730,0.0,7.84,0.0,3.92,0.0,3.92,0.0,5.88,5.88,0.0,0.0,1.96,0.0,0.0,0.0,0.0,0.0,0.0,23.53,13.73,5.88,0.0,0.0,0.0,0.0,0.0,0.0,3.92,0.0,0.0
1716,22,99.0,81.84,61.34,99.0,7.33,13.64,77.27,36.36,4.55,0.0,0.0,0.0,0.0,0.0,0.0,4.55,4.55,22.73,0.0,0.0,4.55,0.0,4.55,9.09,0.1515,0.0,9.09,4.55,9.09,0.0,0.13651365136513700,0.1818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.64,4.55,4.55,0.0,9.09,0.0,0.0,4.55,0.0,22.73,4.55,13.64,4.55,4.55,9.09,0.0,0.0,0.0,4.55,0.0,4.55,0.0,0.0,0.0,18.18,13.64,4.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1717,37,40.48,39.34,54.14,2.3,12.33,10.81,89.19,64.86,10.81,8.11,0.0,0.0,8.11,0.0,0.0,2.7,5.41,16.22,16.22,5.41,8.11,5.41,27.03,0.0,0.045000000000000000,0.0,0.0,0.0,8.11,0.18935946797339900,0.0,0.16220000000000000,0.0,0.0,5.41,0.2434743474347440,0.0,0.0,0.0,0.0,18.92,0.0,0.0,8.11,5.41,2.7,13.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.41,0.0,5.41,0.0,0.0,0.11903190319031900,5.41,24.32,2.7,16.22,2.7,8.11,8.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.41,5.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1718,9,18.82,86.68,58.07,1.0,4.5,0.0,77.78,33.33,33.33,11.11,0.0,0.0,11.11,0.0,0.0,22.22,0.0,0.0,0.0,0.0,0.0,0.0,11.11,0.0,0.0,0.0,0.0,0.0,11.11,0.38886944347217400,0.0,0.22220000000000000,0.0,11.11,0.0,0.5,0.0,0.0,0.0,0.0,11.11,0.0,0.0,0.0,0.0,11.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.11,0.0,0.0,0.0,0.0,0.0,0.0,11.11,0.0,22.22,0.0,0.0,22.22,0.0,0.0,0.0,0.0,0.0,22.22,11.11,11.11,0.0,0.0,0.0,33.33,22.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.11
1720,12,62.04,1.0,99.0,25.77,12.0,16.67,91.67,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.67,0.0,0.0,16.67,8.33,8.33,0.0,16.67,0.0,0.0,0.0,8.33,0.0,0.0,0.24992499249925000,0.1666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.33,8.33,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.33,8.33,0.0,0.0,0.0,0.18327832783278300,0.0,0.0,0.0,8.33,0.0,8.33,0.0,8.33,8.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.33,0.0,8.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721,8,99.0,50.0,1.0,25.77,4.0,37.5,62.5,37.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,12.5,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.5,0.0,0.0,12.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.5,0.0,12.5,0.0,0.0,12.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.5,12.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1722,5,8.69,2.31,99.0,99.0,5.0,0.0,100.0,40.0,20.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,20.0,20.0,0.3333333333333330,0.0,0.0,0.0,20.0,0.0,0.6000600060006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,20.0,0.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,20.0,20.0,20.0,0.0,20.0,0.0,0.0,20.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1724,10,52.71,1.0,93.3,25.77,10.0,10.0,90.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,20.0,0.0,0.0,20.0,20.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,10.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,10.0,0.0,0.0,0.0,0.0,30.0,0.0,10.0,0.0,10.0,0.0,10.0,0.0,0.0,0.0,0.0,10.0,0.0,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0
1725,19,93.26,1.81,19.27,25.77,9.5,15.79,73.68,42.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.26,15.79,10.53,0.0,0.0,10.53,10.53,5.26,0.08766666666666670,0.0,5.26,0.0,10.53,0.184109205460273,0.15781578157815800,0.0,0.0,0.0,0.0,0.23672367236723700,0.0,0.0,0.0,0.0,10.53,0.0,0.0,0.0,0.0,0.0,10.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.26,0.0,0.0,0.0,0.0,0.0,0.0,10.53,0.0,5.26,5.26,0.0,0.0,5.26,0.0,0.0,0.0,5.26,5.26,0.0,5.26,0.0,0.0,0.0,5.26,5.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1726,6,62.04,99.0,1.0,99.0,6.0,16.67,100.0,16.67,16.67,0.0,0.0,0.0,0.0,0.0,0.0,16.67,0.0,0.0,0.0,0.0,0.0,0.0,16.67,33.33,0.8333333333333330,0.0,0.0,16.67,50.0,0.0,0.0,0.6666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.67,0.0,0.0,0.0,0.0,16.67,0.0,0.0,0.0,0.0,0.0,16.67,0.0,0.0,0.0,0.0,66.67,16.67,16.67,0.0,33.33,0.0,0.0,16.67,0.0,0.0,0.0,0.0,0.0,16.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1728,5,1.0,1.0,99.0,1.0,2.5,40.0,80.0,40.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,20.0,0.0,0.0,20.0,20.0,0.0,0.0,0.0,0.0,20.0,20.0,0.7000350017500880,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,40.0,20.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,20.0,0.0,0.0,0.0,20.0,0.0,20.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729,12,1.0,1.0,98.01,1.0,12.0,8.33,83.33,58.33,25.0,8.33,8.33,0.0,0.0,0.0,0.0,16.67,0.0,8.33,16.67,8.33,0.0,16.67,25.0,16.67,0.0,8.33,0.0,8.33,8.33,0.29156457822891100,0.5001500150015000,0.0,0.0,0.0,0.0,0.3748874887488750,0.0,0.0,0.0,0.0,41.67,0.0,8.33,0.0,8.33,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.67,0.0,0.0,0.0,8.33,0.0,0.0,33.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.33,8.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1730,55,52.71,81.84,14.1,1.0,9.17,14.55,90.91,54.55,12.73,7.27,0.0,0.0,1.82,0.0,5.45,5.45,5.45,12.73,9.09,9.09,7.27,0.0,20.0,5.45,0.030333333333333300,1.82,1.82,1.82,10.91,0.31816590829541500,0.0,0.2546,0.0,5.45,3.64,0.08190819081908190,0.0,0.0,0.0,0.0,10.91,1.82,5.45,0.0,3.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.27,1.82,3.64,1.82,1.82,0.04004400440044000,0.0,18.18,1.82,12.73,1.82,3.64,7.27,3.64,0.0,0.0,0.0,0.0,5.45,5.45,0.0,0.0,0.0,0.0,10.91,7.27,0.0,0.0,0.0,0.0,3.64,0.0,0.0,0.0,0.0,0.0
1731,8,1.0,1.0,99.0,25.77,8.0,12.5,100.0,62.5,25.0,25.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,12.5,12.5,12.5,25.0,0.0,0.0,12.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.5,0.0,25.0,0.0,0.0,0.0,12.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.275027502750275,0.0,37.5,0.0,25.0,12.5,0.0,12.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.5,12.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1732,18,99.0,50.0,4.97,1.0,9.0,22.22,83.33,38.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.11,27.78,0.0,0.0,0.0,0.0,16.67,5.56,0.0,0.0,0.0,0.0,11.11,0.38886944347217400,0.0,0.0,0.0,0.0,11.11,0.0,0.0,0.0,0.0,0.0,5.56,0.0,5.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.78,0.0,11.11,16.67,0.0,0.2444444444444440,11.11,5.56,0.0,11.11,0.0,5.56,5.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.67,5.56,0.0,0.0,0.0,0.0,11.11,0.0,0.0,0.0,0.0,0.0
